This file concludes number of sentences of each language in Taxi1500.
kln,1067
any,1067
nhr,1067
ceg,1067
otm,1067
fal,1067
gof,1067
bud,1067
sny,1067
caa,1067
glv,1067
ilb,1067
nbl,1067
laj,1067
atq,1067
nyf,1067
nch,1067
abi,1066
fuq,1067
pwg,1067
nas,1067
lew,1067
kcg,1067
mih,1067
kat,1067
gnw,1067
tac,1065
nor,1067
stp,1067
kzf,1066
mig,1067
bam,1067
tel,1067
quf,1066
nnw,1067
jra,1067
suz,1067
mif,1067
snp,1067
wsk,1067
xal,1067
ltz,1067
mrw,1067
kpv,1067
tmc,1067
vun,1067
atb,1067
ign,1066
rkb,1067
bhl,1067
nnq,1067
csk,1067
pmx,1067
cub,1067
heh,1067
maq,1067
acu,1064
fil,1067
ipi,1065
did,1067
box,1067
bak,1067
tab,1064
cap,1067
prk,1067
nyy,1067
kyc,1067
pdc,1067
nij,1067
krj,1067
hus,1066
lhi,1067
naw,1067
mhy,1067
qxn,1067
mfk,1067
mqb,1067
gfk,1066
yue,1067
cav,1067
cpa,1067
akp,1067
kyq,1067
gvn,1046
mbi,1067
deu,1067
kmm,1067
izr,1067
cui,1067
ury,1057
nfa,1067
wob,1067
bbo,1067
zyp,1067
aom,1067
mib,1067
klv,1067
tfr,1051
mbt,1067
daa,1067
toh,1067
bhz,1067
pbl,1060
yuz,1067
cax,1067
guj,1066
hne,1067
ayr,1067
xon,1067
gmv,1062
yua,1051
aze,1067
med,1067
sat,1067
cor,1067
kdp,1067
wwa,1067
tif,1067
sdq,1053
nmz,1067
lzh,1067
zpo,1067
guo,1062
men,1067
dgi,1067
gng,1067
ppo,1063
pfe,1067
ndo,1038
otd,1067
bwq,1067
sur,1067
tsz,1067
bhp,1061
hop,1061
aby,1060
sgz,1067
byx,1067
bci,1067
syl,1067
crl,1067
tuf,1064
mbl,1067
pma,1067
mdy,1067
mgh,1067
gul,1067
hrv,1067
arn,1067
nwx,1067
tbc,1067
ikk,1067
ktu,1067
quz,1067
awi,1066
nwi,1067
mto,1067
pag,1067
abx,1067
tih,1067
gux,1067
chq,1067
kvj,1067
due,1067
nhy,1067
nob,1067
lif,1067
ptu,1067
kqs,1067
mlh,1067
zoc,1067
gjn,1067
mip,1067
are,1050
nse,1067
rub,1067
aey,1067
yan,1067
uzb,1067
ttq,1067
kud,1067
maz,1063
alt,1067
bts,1067
hnn,1067
yon,1067
keo,1067
ksf,1067
qva,1067
cou,1067
sxn,1067
pbi,1067
kqe,1067
ghe,1067
kze,1067
adh,1067
zpi,1067
esk,1067
xuo,1067
mda,1067
crk,1067
gwr,1067
tlj,1067
twu,1067
nnp,1067
sck,1067
kma,1067
lln,1067
gwi,1067
alj,1067
kan,1067
ben,1067
bem,1067
kbc,1067
nhu,1067
yka,1067
cfm,1067
adi,1067
nim,1067
mag,1059
kbm,1064
arb,1067
mps,1066
kal,1067
bfd,1067
hay,1067
myy,1067
jbu,1066
mzm,1067
soq,1067
cso,1067
aer,1067
isd,1067
zos,1067
mil,1067
kpq,1067
tar,1067
msb,1067
rnl,1067
lom,1067
lus,1066
alz,1067
haw,1067
rmo,1067
lap,1067
gnb,1067
zab,1067
gam,1067
nmo,1067
big,1066
tsg,1067
ker,1067
kgk,1067
cpu,1067
adl,1067
azg,1067
dyi,1067
mlp,1067
akb,1067
guk,1067
nhe,1067
dtb,1064
kez,1067
xsu,1062
twi,1067
nst,1067
huu,1067
snc,1067
fue,1067
agw,1067
eus,1067
chz,1067
zaw,1067
bmv,1067
vmy,1067
sbl,1067
amm,1067
pab,1066
sin,1067
nsn,1067
bmr,1067
pos,1067
sas,1067
mkn,1067
ess,1065
gvc,1055
anm,1067
gqr,1067
ztq,1067
msy,1067
rap,1067
sme,1067
cjv,1067
pau,1067
sgw,1067
rim,1067
aaz,1067
nwb,1066
tlb,1067
mas,1067
pbc,1067
dgc,1067
bvd,1067
nng,1067
nak,1066
nhd,1067
cym,1067
kbo,1067
dgr,1067
kmr,1067
bss,1067
awa,1067
avt,1067
fra,1067
rad,1067
qwh,1065
bsc,1067
rop,1067
sue,1067
ncu,1054
giz,1067
ese,1067
kin,1067
cux,1067
bdh,1067
gkp,1067
mfe,1067
kbp,1067
txu,1056
yal,1067
mpx,1067
qvz,1063
ncj,1067
bar,1067
ttc,1067
tik,1067
sot,1067
sus,1067
fuh,1067
ngc,1066
rwo,1067
nxd,1067
mmx,1067
cat,1067
kew,1067
che,1067
tet,1067
stn,1067
hau,1064
plg,998
meu,1067
bbj,1067
khq,1067
ses,1067
tha,1067
gug,1064
zpm,1052
bef,1067
mee,1067
mek,1067
bre,1067
myk,1067
shu,1067
bku,1067
war,1067
nnh,1051
ven,1067
tpi,1067
zpv,1067
lai,1067
ape,1067
nia,1067
bqj,1067
mcp,1067
snn,1066
dwr,1067
lcm,1067
maa,1067
kpx,1067
dhm,1067
mcb,1067
yao,1067
jun,1067
aoj,1067
prq,1067
ifu,1067
gde,1067
ksc,1067
fuf,1067
nhi,1067
xog,1067
hch,1067
sua,1067
mse,1067
kaq,1067
nmf,1067
syc,1067
srp,1067
pir,1055
gbi,1067
gla,1067
mzh,1067
nds,1067
bvc,1067
sgb,1067
yad,1058
hif,1067
azz,1067
agt,1067
hig,1067
acr,1067
sld,1067
dtp,1066
bth,1044
tgk,1067
waj,1067
lav,1067
chj,1067
crq,1060
ike,1067
mxt,1067
zpq,1067
tzo,1067
nus,1067
ssg,1067
amr,1063
nsu,1067
cko,1067
fij,1067
wbm,1066
ayo,1067
kog,1067
cly,1067
bmq,1067
cop,1067
hun,1067
pri,1067
ain,1067
atd,1067
iqw,1067
mjw,1067
jam,1066
kvn,1067
kac,1067
vie,1067
ivv,1067
nma,1067
zom,1065
pib,1067
ron,1067
myb,1067
eri,1067
mux,1067
blw,1067
jac,1067
cmo,1067
pis,1067
ell,1067
ebk,1067
mbh,1067
yut,1067
caf,1067
opm,1067
hwc,990
zpt,1067
cbi,1067
for,1067
jiv,1066
bvz,1062
quh,1067
ewe,1067
plt,1067
dob,1067
plu,1066
pua,1032
spy,1067
nho,1067
ycn,1066
gud,1067
bim,1067
gui,1066
aoz,1067
nzi,1067
ojs,1067
tcs,1007
mww,1067
ces,1067
ots,1067
oym,1067
far,1067
mtp,1067
tlf,1067
tem,1067
faa,1067
hui,1067
xnn,1067
kjb,1067
kmk,1067
hnj,1067
agr,1067
nya,1067
fin,1067
rmy,1067
qvc,1060
boa,1039
wca,1067
yaq,1067
ksr,1067
spa,1067
krl,1067
aln,1067
ame,1067
kpz,1067
pdt,1067
nzm,1067
cag,1067
san,1067
kbq,1067
sun,1067
apr,1067
naf,1067
esu,1067
dzo,1067
csy,1067
azb,1067
lsi,1042
gil,1067
ndc,1067
omb,1067
mkd,1067
mnb,1067
kff,1067
uvh,1067
tbk,1067
nno,1067
tgo,1067
frd,1064
sja,1067
poh,1067
bkd,1067
lug,1067
hla,1066
mlt,1067
tbw,1067
msa,1067
kpf,1067
nbc,1067
sml,1067
qvn,1067
myw,1067
otq,1067
xho,1067
mcu,1067
lbk,1067
huv,1067
gvl,1067
agg,1067
bel,1067
aak,1067
kao,1067
jic,1066
ake,1067
srq,1067
pon,1067
kmy,1067
yle,1067
lem,1067
ntu,1067
tzh,1050
yim,1067
myv,1067
mav,1067
kij,1067
mfh,1067
cak,1067
ptp,1067
tca,1066
fuv,1067
kmh,1067
zat,1067
mwm,1067
amn,1066
pmf,1025
tnn,1067
cmr,1067
duo,1067
gah,1066
rro,1067
tcc,1067
way,1067
quc,1067
ubu,1066
apt,1067
nog,1067
bdq,1067
zai,1067
uth,1067
avn,1067
mxv,1067
beq,1067
khm,1067
lia,1067
cdf,1067
dsh,1067
ilo,1065
arz,1067
njz,1067
aau,1067
sps,1067
luc,1067
dln,1067
bfo,1067
cbr,1067
ldi,1067
ita,1067
oji,1067
bgz,1067
dgz,1067
lol,1067
tir,1066
hmo,1067
zlm,1067
dyo,1067
mit,1067
row,1067
hlt,1067
yby,1067
gna,1065
kir,1067
ljp,1067
tgl,1067
wrs,1067
gdg,1067
cul,1067
cbc,1066
mtg,1067
cco,1066
tue,1067
mfz,1063
des,1056
hat,1067
cwt,1067
upv,1067
ken,1067
aeu,1067
cya,1067
toc,1067
itv,1067
lex,1064
kqy,1067
taj,1067
ifk,1062
lhu,1067
loz,1067
tby,1067
cjo,1064
kjh,1067
tim,1067
dru,1067
pui,1066
nki,1067
nlg,1067
tna,1065
dip,1067
mxq,1067
ziw,1067
avu,1045
min,1067
mkl,1067
yva,1067
met,1067
ccp,1067
poe,1067
bba,1067
tbl,1045
ach,1067
kmo,1067
yap,1067
mio,1067
ewo,1067
mua,1067
lnd,1067
pny,1067
ojb,1067
poi,1067
quw,1067
tpz,1067
cof,1063
gnd,1055
nnb,1067
xbr,979
bmh,1066
emp,1063
taw,1067
smk,1067
nca,1067
suc,1067
gag,1067
mog,1067
kaz,1065
cbs,1050
bbb,1067
spl,1067
rej,1067
kde,1067
maj,1067
nnl,1067
enm,1067
ksd,1067
yaz,1067
shp,1067
nin,1067
qvs,1067
udm,1067
ukr,1067
ndp,1067
crs,1067
nii,1062
pez,1067
iba,1067
tuc,1067
nmh,1067
krc,1067
snd,1067
mhx,1067
ory,1067
khs,1067
syb,1067
mta,1067
bgr,1067
heb,1067
myu,1067
mbj,1067
khy,1063
swe,1067
moc,1050
tnp,1067
mcd,1061
mie,1067
urt,1066
ade,1067
poy,1067
law,1066
hra,1067
mur,1063
teo,1067
ald,1067
enb,1065
rug,1067
mza,1067
zpz,1067
acn,1067
nhg,1067
kmg,1055
alp,1065
auy,1067
pkb,1065
rjs,1067
lwo,1055
hae,1067
gid,1067
naq,1067
nuj,1067
gum,1067
mmn,1067
bex,1067
kck,1067
kix,1067
bzh,1067
msm,1067
twb,1067
bkq,1067
xrb,1067
mar,1067
kwi,1066
pcm,1067
rmc,1067
tbz,1067
mcf,1067
yom,1067
ktj,1067
bmb,1067
ote,1067
qxl,1067
npo,1067
enl,1067
mad,1067
pan,1067
smo,1067
dig,1067
tnr,1063
bru,1067
mzw,1067
swp,1066
kpj,1067
miz,1067
mug,1067
icr,1067
lgm,1067
kle,1067
ori,1067
miq,1067
tke,1067
sri,1067
pxm,1067
ino,1066
bcw,1066
afr,1067
ary,1067
kxw,1067
kdl,1067
ozm,1067
cab,1067
xtd,1067
npi,1067
fao,1067
dad,1067
sqi,1067
kdj,1067
ssd,1067
qxh,1067
bbk,1067
ton,1065
bnj,1067
lcp,1067
zpc,1067
kqc,1067
fai,1067
ybb,1067
kri,1067
iry,1067
mgr,1067
som,1067
trc,1067
xsr,1067
iws,1067
top,1067
pol,1067
gdr,1067
biv,1067
bno,1067
kyu,1067
ajz,1067
arl,1067
mwv,1067
oss,1067
irk,1067
acf,1067
czt,1067
xmm,1067
bkv,1067
mca,1067
lgl,1066
wiu,1067
cnk,1062
yml,1067
mir,1035
tos,1067
ndy,1067
amf,1067
lin,1067
bis,1067
nyn,1067
rel,1067
tku,1067
qvi,1045
sah,1067
pbb,1066
tsw,1067
nfr,1067
bwu,1062
efi,1067
zul,1067
tpp,1067
zas,1067
mpg,1067
var,1067
fub,1067
pps,1067
mak,1067
isl,1066
nbu,1067
tcz,951
kmd,1066
nza,1067
tuk,1066
knf,1067
ppk,1067
chr,1067
xav,1067
ndj,1067
epo,1067
yas,1055
zca,1067
dos,1066
yaa,1063
mgo,1067
cwe,1067
zpu,1067
raw,1067
ndi,1067
bav,1067
hmr,1067
qul,1067
cut,1067
tnk,1067
toi,1067
mya,1065
qvm,1030
ban,1067
otn,1067
mna,1067
swg,1029
iou,1067
sll,1067
ddn,1067
nko,1067
nso,1067
msk,1067
kyf,1067
djr,1067
prs,1067
xpe,1067
qxr,1047
imo,1067
eza,1067
cnl,1067
eka,1067
kqp,1067
wal,1067
alq,1067
nop,1067
tap,1067
ssx,1067
vap,1067
zsm,1067
kvg,1067
lww,1062
nct,1067
bnp,1067
ted,1067
byr,1067
pao,979
kor,1067
zpl,1067
cek,1066
gyr,1067
cot,1066
ons,1067
mks,1067
bhw,1067
zho,1067
kgf,1067
asm,1067
miy,1067
nuy,1067
urb,1063
prf,1067
pjt,1039
cni,1041
bib,1067
lam,1065
mpm,1067
dug,1067
mvp,1067
wer,1067
kki,1067
btx,1067
mlg,1067
urd,1067
hak,1067
cnw,1065
bom,1067
lhm,1067
kwf,1066
zac,1067
maf,1067
gor,1067
dop,1067
mbd,1067
kyg,1067
moa,1067
cpb,1067
coe,1065
tat,1067
fas,1067
jvn,1066
yre,1067
nou,1067
trn,1067
sop,1067
geb,1067
obo,1067
kuj,1067
aai,1067
yrb,1062
qvw,1055
ibo,1067
kue,1067
bul,1067
gkn,1067
kkj,1067
dow,1067
aii,1067
lip,1067
ann,1067
xsm,1067
fon,1067
tdt,1067
wos,1067
ava,1067
hns,1065
old,1067
yam,1067
mau,1067
suk,1067
tte,1067
bch,1067
mzk,1067
kaa,1067
rai,1067
nvm,1067
njo,1067
mah,1067
esi,1067
tpm,1067
kpg,1067
ubr,1067
bov,1067
ahk,1067
pss,1067
tul,1067
apn,1067
wnu,1065
gym,1067
lsm,1067
jaa,1067
